GURASU.wav,,?,?,,,,,,,,
RD0922.wav,,S48.SDS,51,,,,,,,,
RD0923.wav,,S48.SDS,55,,,,,,,,
RD0924.wav,,S48.SDS,101,S48.SDS,204,S48.SDS,205,,,,
RD0925.wav,,S48.SDS,142,,,,,,,,
RD0926.wav,,S48.SDS,140,,,,,,,,
RD0927.wav,,S48.SDS,103,,,,,,,,
RD1001.wav,,S45.SDS,1,,,,,,,,
RD1002.wav,,S45.SDS,9,,,,,,,,
RD1003.wav,,S45.SDS,5,,,,,,,,
RD1004.wav,,S45.SDS,6,,,,,,,,
RD1005.wav,,S45.SDS,2,,,,,,,,
RD1006.wav,,S45.SDS,3,,,,,,,,
RD1101.wav,,S86.SDS,1,,,,,,,,
RD1201.wav,,S16.SDS,77,,,,,,,,
RD1202.wav,,S16.SDS,78,,,,,,,,
RD1203.wav,,S16.SDS,1,,,,,,,,
RD1204.wav,,S16.SDS,3,,,,,,,,
RD1205.wav,,S16.SDS,4,,,,,,,,
RD1206.wav,,S16.SDS,44,,,,,,,,
RD1207.wav,,S16.SDS,54,,,,,,,,
RD1208.wav,,S16.SDS,52,,,,,,,,
RD1209.wav,,S16.SDS,5,,,,,,,,
RD1210.wav,,S16.SDS,42,,,,,,,,
RD1211.wav,,S16.SDS,7,,,,,,,,
RD1212.wav,,S16.SDS,8,,,,,,,,
RD1213.wav,,S16.SDS,9,,,,,,,,
RD1214.wav,,S16.SDS,18,,,,,,,,
RD1215.wav,,S16.SDS,19,,,,,,,,
RD1216.wav,,S16.SDS,20,,,,,,,,
RD1217.wav,,S16.SDS,15,,,,,,,,
RD1218.wav,,S16.SDS,16,,,,,,,,
RD1219.wav,,S16.SDS,17,,,,,,,,
RD1220.wav,,S16.SDS,32,,,,,,,,
RD1221.wav,,S16.SDS,33,,,,,,,,
RD1222.wav,,S16.SDS,34,,,,,,,,
RD1301A.wav,,S18.SDS,105,,,,,,,,
RD1301B.wav,,S18.SDS,109,,,,,,,,
RD1301C.wav,,S18.SDS,113,,,,,,,,
RD1302A.wav,,S18.SDS,115,,,,,,,,
RD1302B.wav,,S18.SDS,117,,,,,,,,
RD1303.wav,,S18.SDS,127,,,,,,,,
RD1304A.wav,,S18.SDS,121,,,,,,,,
RD1304B.wav,,S18.SDS,125,,,,,,,,
RD1305.wav,,S18.SDS,129,,,,,,,,
RD1306.wav,,S18.SDS,130,,,,,,,,
RD1307.wav,,S18.SDS,131,,,,,,,,
RD1308.wav,,S18.SDS,139,,,,,,,,
RD1401.wav,,S18.SDS,133,,,,,,,,
RD1402.wav,,S18.SDS,134,,,,,,,,
RD1403.wav,,S18.SDS,132,,,,,,,,
RD1404.wav,,S18.SDS,136,,,,,,,,
RD1405.wav,,S18.SDS,137,,,,,,,,
RD1406.wav,,S18.SDS,135,,,,,,,,
RD1501A1.wav,,S17.SDS,63,,,,,,,,
RD1501B.wav,,S17.SDS,67,S17.SDS,74,,,,,,
RD1502.wav,,S17.SDS,77,,,,,,,,
RD1503.wav,,S17.SDS,78,,,,,,,,
RD1504.wav,,S17.SDS,79,,,,,,,,
RD1505.wav,,S17.SDS,81,,,,,,,,
RD1601A.wav,,S19.SDS,461,,,,,,,,
RD1601B.wav,,S19.SDS,465,,,,,,,,
RD1602.wav,,S19.SDS,469,,,,,,,,
RD1603.wav,,S19.SDS,472,,,,,,,,
RD1604.wav,,S19.SDS,474,,,,,,,,
RD1605.wav,,S19.SDS,476,,,,,,,,
RD1606A.wav,,S19.SDS,479,,,,,,,,
RD1606B.wav,,S19.SDS,481,,,,,,,,
RD1606C.wav,,S19.SDS,483,,,,,,,,
RD1607A.wav,,S19.SDS,487,,,,,,,,
RD1607B.wav,,S19.SDS,489,,,,,,,,
RD1607C.wav,,S19.SDS,493,,,,,,,,
RD1608.wav,,S19.SDS,518,,,,,,,,
RD1609.wav,,S19.SDS,519,,,,,,,,
RD1610.wav,,S19.SDS,520,,,,,,,,
RD1611.wav,,S19.SDS,477,,,,,,,,
RD1612.wav,,S19.SDS,485,,,,,,,,
RD1613.wav,,S19.SDS,673,,,,,,,,
RD1701.wav,,S19.SDS,54,,,,,,,,
RD1702.wav,,S19.SDS,57,,,,,,,,
RD1703.wav,,S19.SDS,58,,,,,,,,
RD1704A.wav,,S19.SDS,59,,,,,,,,
RD1704B.wav,,S19.SDS,61,,,,,,,,
RD1705.wav,,S19.SDS,66,,,,,,,,
RD1706A.wav,,S19.SDS,69,,,,,,,,
RD1706B.wav,,S63.SDS,2,,,,,,,,
RD1706D.wav,,S63.SDS,6,,,,,,,,
RD1707A.wav,,S19.SDS,71,,,,,,,,
RD1707B.wav,,S19.SDS,73,,,,,,,,
RD1708.wav,,S19.SDS,79,,,,,,,,
RD1709A.wav,,S19.SDS,81,,,,,,,,
RD1709B.wav,,S19.SDS,84,,,,,,,,
RD1710.wav,,S19.SDS,87,,,,,,,,
RD1711A.wav,,S19.SDS,88,,,,,,,,
RD1711B.wav,,S19.SDS,91,,,,,,,,
RD1712.wav,,S19.SDS,93,,,,,,,,
RD1713.wav,,S19.SDS,94,,,,,,,,
RD1714.wav,,S19.SDS,95,,,,,,,,
RD1715.wav,,S19.SDS,672,,,,,,,,
RD1801A.wav,,S19.SDS,522,,,,,,,,
RD1801B.wav,,S19.SDS,528,,,,,,,,
RD1802A.wav,,S19.SDS,530,,,,,,,,
RD1802B.wav,,S19.SDS,531,,,,,,,,
RD1803A.wav,,S19.SDS,534,,,,,,,,
RD1803B.wav,,S19.SDS,538,,,,,,,,
RD1805.wav,,S19.SDS,540,,,,,,,,
RD1806.wav,,S19.SDS,675,,,,,,,,
RD1807.wav,,S19.SDS,676,,,,,,,,
RD1808.wav,,S19.SDS,677,,,,,,,,
RD1809.wav,,S19.SDS,678,,,,,,,,
RD1901.wav,,S19.SDS,9,,,,,,,,
RD1902.wav,,S19.SDS,11,,,,,,,,
RD1903.wav,,S19.SDS,12,,,,,,,,
RD1904.wav,,S19.SDS,13,,,,,,,,
RD1905.wav,,S19.SDS,15,,,,,,,,
RD1906.wav,,S19.SDS,16,,,,,,,,
RD1907.wav,,S19.SDS,17,,,,,,,,
RD1908.wav,,S19.SDS,25,,,,,,,,
RD1909.wav,,S19.SDS,26,,,,,,,,
RD1910.wav,,S19.SDS,27,,,,,,,,
RD1911.wav,,S19.SDS,32,,,,,,,,
RD1912.wav,,S19.SDS,35,,,,,,,,
RD1913.wav,,S19.SDS,36,,,,,,,,
RD1914.wav,,S19.SDS,38,,,,,,,,
RD1915.wav,,S19.SDS,19,,,,,,,,
RD1916.wav,,S19.SDS,21,,,,,,,,
RD1917.wav,,S19.SDS,22,,,,,,,,
RD1918.wav,,S19.SDS,30,,,,,,,,
RD1919.wav,,S19.SDS,669,,,,,,,,
RD1920.wav,,S19.SDS,46,,,,,,,,
RD1921.wav,,S19.SDS,47,,,,,,,,
RD1922.wav,,S19.SDS,51,,,,,,,,
RD1923.wav,,S19.SDS,543,,,,,,,,
RD2001A.wav,,S20.SDS,227,,,,,,,,
RD2001B.wav,,S20.SDS,229,,,,,,,,
RD2002.wav,,S20.SDS,235,,,,,,,,
RD2003.wav,,S20.SDS,236,,,,,,,,
RD2004.wav,,S20.SDS,237,,,,,,,,
RD2005.wav,,S20.SDS,239,,,,,,,,
RD2006.wav,,S20.SDS,268,,,,,,,,
RD2007.wav,,S20.SDS,243,,,,,,,,
RD2008.wav,,S20.SDS,312,,,,,,,,
RD2009.wav,,S20.SDS,246,,,,,,,,
RD2010A.wav,,S20.SDS,250,,,,,,,,
RD2010B.wav,,S20.SDS,252,,,,,,,,
RD2010C.wav,,S20.SDS,254,,,,,,,,
RD2010D.wav,,S20.SDS,255,,,,,,,,
RD2011.wav,,S20.SDS,256,,,,,,,,
RD2012.wav,,S20.SDS,257,,,,,,,,
RD2013A.wav,,S20.SDS,314,,,,,,,,
RD2013B.wav,,S20.SDS,315,,,,,,,,
RD2013C.wav,,S20.SDS,316,,,,,,,,
RD2014.wav,,S20.SDS,318,,,,,,,,
RD2015A.wav,,S20.SDS,321,,,,,,,,
RD2015B.wav,,S20.SDS,323,,,,,,,,
RD2015C.wav,,S20.SDS,325,,,,,,,,
RD2015D.wav,,S20.SDS,328,,,,,,,,
RD2015E.wav,,S20.SDS,329,,,,,,,,
RD2016A.wav,,S20.SDS,555,,,,,,,,
RD2016B.wav,,S20.SDS,263,,,,,,,,
RD2016C.wav,,S20.SDS,363,,,,,,,,
RD2017.wav,,S20.SDS,266,,,,,,,,
RD2018.wav,,S20.SDS,306,,,,,,,,
RD2019.wav,,S20.SDS,332,,,,,,,,
RD2020.wav,,S20.SDS,364,,,,,,,,
RD2021.wav,,S20.SDS,309,,,,,,,,
RD2022.wav,,S20.SDS,334,,,,,,,,
RD2023A.wav,,S20.SDS,336,,,,,,,,
RD2023B.wav,,S20.SDS,338,,,,,,,,
RD2023C.wav,,S20.SDS,340,,,,,,,,
RD2024.wav,,S20.SDS,342,,,,,,,,
RD2025A.wav,,S20.SDS,345,,,,,,,,
RD2025B.wav,,S20.SDS,347,,,,,,,,
RD2025C.wav,,S20.SDS,350,,,,,,,,
RD2026.wav,,S20.SDS,351,,,,,,,,
RD2027A.wav,,S20.SDS,353,,,,,,,,
RD2027B.wav,,S20.SDS,355,S20.SDS,358,,,,,,
RD2028.wav,,S20.SDS,360,,,,,,,,
RD2029A.wav,,S20.SDS,359,S20.SDS,404,,,,,,
RD2029B.wav,,S20.SDS,362,,,,,,,,
RD2029C.wav,,S20.SDS,363,,,,,,,,
RD2030.wav,,S20.SDS,367,,,,,,,,
RD2031.wav,,S20.SDS,371,,,,,,,,
RD2032A.wav,,S20.SDS,372,,,,,,,,
RD2032B.wav,,S20.SDS,374,,,,,,,,
RD2033.wav,,S20.SDS,376,,,,,,,,
RD2034.wav,,S20.SDS,378,,,,,,,,
RD2035A.wav,,S20.SDS,381,,,,,,,,
RD2035B.wav,,S20.SDS,385,,,,,,,,
RD2035C.wav,,S20.SDS,387,,,,,,,,
RD2036A.wav,,S20.SDS,389,,,,,,,,
RD2036B.wav,,S20.SDS,392,,,,,,,,
RD2036C.wav,,S20.SDS,393,,,,,,,,
RD2037.wav,,S20.SDS,395,,,,,,,,
RD2038.wav,,S20.SDS,398,,,,,,,,
RD2039A.wav,,S20.SDS,409,,,,,,,,
RD2039B.wav,,S20.SDS,413,,,,,,,,
RD2040A.wav,,S20.SDS,270,,,,,,,,
RD2040B.wav,,S20.SDS,273,,,,,,,,
RD2041.wav,,S20.SDS,274,,,,,,,,
RD2042.wav,,S20.SDS,276,,,,,,,,
RD2043A.wav,,S20.SDS,279,,,,,,,,
RD2043B.wav,,S20.SDS,282,,,,,,,,
RD2043C.wav,,S20.SDS,285,,,,,,,,
RD2043D.wav,,S20.SDS,287,,,,,,,,
RD2044.wav,,S20.SDS,298,,,,,,,,
RD2045A.wav,,S20.SDS,290,,,,,,,,
RD2045B.wav,,S20.SDS,293,,,,,,,,
RD2045C.wav,,S20.SDS,350,,,,,,,,
RD2046A.wav,,S20.SDS,300,,,,,,,,
RD2046B.wav,,S20.SDS,302,,,,,,,,
RD2046C.wav,,S20.SDS,303,,,,,,,,
RD2046D.wav,,S20.SDS,304,,,,,,,,
RD2047.wav,,S20.SDS,642,,,,,,,,
RD2048.wav,,S20.SDS,643,,,,,,,,
RD2049.wav,,S20.SDS,644,,,,,,,,
RD2050A.wav,,S19.SDS,663,,,,,,,,
RD2050B.wav,,S19.SDS,664,,,,,,,,
RD2051A.wav,,S19.SDS,665,,,,,,,,
RD2051B.wav,,S19.SDS,666,,,,,,,,
RD2052.wav,,S19.SDS,667,,,,,,,,
RD2101.wav,,S16.SDS,689,,,,,,,,
RD2102A.wav,,S16.SDS,60,,,,,,,,
RD2102B.wav,,S16.SDS,67,,,,,,,,
RD2103.wav,,S16.SDS,74,,,,,,,,
RD2104.wav,,S16.SDS,76,,,,,,,,
RD2105.wav,,S16.SDS,46,,,,,,,,
RD2106.wav,,S16.SDS,80,,,,,,,,
RD2107.wav,,S16.SDS,81,,,,,,,,
RD2108.wav,,S16.SDS,53,,,,,,,,
RD2109.wav,,S16.SDS,43,,,,,,,,
RD2201A.wav,,S61.SDS,5,6,,,,,,,
RD2201B.wav,,S61.SDS,7,,,,,,,,
RD2301A.wav,,S58.SDS,147,,,,,,,,
RD2301B.wav,,S58.SDS,151,,,,,,,,
RD2401.wav,,S60.SDS,1,,,,,,,,
RD2402.wav,,S60.SDS,3,,,,,,,,
RD2501A.wav,,S59.SDS,12,,,,,,,,
RD2501B.wav,,S59.SDS,13,,,,,,,,
RD2501C.wav,,S59.SDS,1,,,,,,,,
RD2502A.wav,,S59.SDS,2,,,,,,,,
RD2502B.wav,,S59.SDS,5,,,,,,,,
RD2502C.wav,,S59.SDS,3,,,,,,,,
RD2503.wav,,S59.SDS,7,,,,,,,,
RD2504.wav,,S59.SDS,6,,,,,,,,
RD2505A.wav,,S59.SDS,8,,,,,,,,
RD2505B.wav,,S59.SDS,10,,,,,,,,
RD2601.wav,,S76.SDS,1,,,,,,,,
RD2602.wav,,S76.SDS,2,,,,,,,,
RD2603.wav,,S76.SDS,14,,,,,,,,
RD2604.wav,,S76.SDS,3,,,,,,,,
RD2605A.wav,,S74.SDS,1,,,,,,,,
RD2605B.wav,,S74.SDS,4,5,,,,,,,
RD2606.wav,,S74.SDS,8,,,,,,,,
RD2607.wav,,S48.SDS,215,,,,,,,,
RD2608.wav,,S48.SDS,217,,,,,,,,
RD2609.wav,,S95.SDS,14,,,,,,,,
RD2701.wav,,S83.SDS,7777,S84.SDS,7777,S75.SDS,1,S66.SDS,7777,S61.SDS,7777
RD2702.wav,,S77.SDS,4,5,,,,,,,
RD2704.wav,,S75.SDS,3,,,,,,,,
RD2901A.wav,,S50.SDS,32,,,,,,,,
RD2901B.wav,,S50.SDS,35,,,,,,,,
RD2901C.wav,,S50.SDS,39,,,,,,,,
RD2901D.wav,,S50.SDS,43,,,,,,,,
RD3001A.wav,,S28.SDS,9,,,,,,,,
RD3001B.wav,,S28.SDS,14,,,,,,,,
RD3001C.wav,,S28.SDS,17,,,,,,,,
RD3002.wav,,S28.SDS,83,,,,,,,,
RD3003.wav,,S28.SDS,87,,,,,,,,
RD3004.wav,,S28.SDS,20,,,,,,,,
RD3005A.wav,,S28.SDS,21,,,,,,,,
RD3005B.wav,,S28.SDS,23,,,,,,,,
RD3005C.wav,,S28.SDS,25,,,,,,,,
RD3005D.wav,,S28.SDS,28,,,,,,,,
RD3006.wav,,S28.SDS,33,,,,,,,,
RD3007.wav,,S28.SDS,38,,,,,,,,
RD3008.wav,,S28.SDS,34,,,,,,,,
RD3009.wav,,S28.SDS,35,,,,,,,,
RD3010A.wav,,S28.SDS,44,,,,,,,,
RD3010B.wav,,S28.SDS,45,,,,,,,,
RD3010C1.wav,,S28.SDS,46,,,,,,,,
RD3010C2.wav,,S28.SDS,47,,,,,,,,
RD3010D.wav,,S28.SDS,48,,,,,,,,
RD3010E1.wav,,S28.SDS,49,,,,,,,,
RD3010E2.wav,,S28.SDS,50,,,,,,,,
RD3010E3.wav,,S28.SDS,51,,,,,,,,
RD3010F.wav,,S28.SDS,53,,,,,,,,
RD3010G.wav,,S28.SDS,54,,,,,,,,
RD3010H.wav,,S28.SDS,57,,,,,,,,
RD3011A.wav,,S28.SDS,61,,,,,,,,
RD3012A.wav,,S28.SDS,65,,,,,,,,
RD3012B.wav,,S28.SDS,68,,,,,,,,
RD3012C.wav,,S28.SDS,70,,,,,,,,
RD3013.wav,,S28.SDS,71,,,,,,,,
RD3014.wav,,S28.SDS,62,,,,,,,,
RD3015.wav,,S28.SDS,94,,,,,,,,
RD3016.wav,,S28.SDS,72,,,,,,,,
RD3101.wav,,S25.SDS,1,,,,,,,,
RD3102.wav,,S25.SDS,2,,,,,,,,
RD3201A.wav,,S8.SDS,44,,,,,,,,
RD3201B.wav,,S8.SDS,47,,,,,,,,
RD3301.wav,,S44.SDS,39,,,,,,,,
RD3302.wav,,S44.SDS,41,,,,,,,,
RD3303.wav,,S44.SDS,42,,,,,,,,
RD3304.wav,,S44.SDS,43,,,,,,,,
RD3305.wav,,S44.SDS,73,,,,,,,,
RD3306.wav,,S44.SDS,74,,,,,,,,
RD3307.wav,,S44.SDS,72,,,,,,,,
RD3308.wav,,S44.SDS,46,,,,,,,,
RD3309.wav,,S44.SDS,48,,,,,,,,
RD3310.wav,,S44.SDS,49,,,,,,,,
RD3311.wav,,S44.SDS,50,,,,,,,,
RD3312A.wav,,S44.SDS,52,,,,,,,,
RD3312B.wav,,S44.SDS,54,,,,,,,,
RD3312C.wav,,S44.SDS,56,,,,,,,,
RD3314.wav,,S44.SDS,61,,,,,,,,
RD3315.wav,,S44.SDS,63,,,,,,,,
RD3316.wav,,S44.SDS,64,,,,,,,,
RD3317.wav,,S44.SDS,66,,,,,,,,
RD3318.wav,,S44.SDS,67,,,,,,,,
RD3319.wav,,S44.SDS,69,,,,,,,,
RD3401A.wav,,S47.SDS,3,,,,,,,,
RD3401C.wav,,S47.SDS,8,,,,,,,,
RD3401D.wav,,S47.SDS,10,,,,,,,,
RD3402.wav,,S47.SDS,13,,,,,,,,
RD3403.wav,,S47.SDS,17,,,,,,,,
RD3404.wav,,S47.SDS,18,,,,,,,,
RD3405.wav,,S47.SDS,24,,,,,,,,
RD3406A.wav,,S47.SDS,27,,,,,,,,
RD3406B.wav,,S47.SDS,28,,,,,,,,
RD3407A1.wav,,S47.SDS,31,,,,,,,,
RD3407A2.wav,,S47.SDS,32,,,,,,,,
RD3407B.wav,,S47.SDS,34,,,,,,,,
RD3407C.wav,,S47.SDS,36,,,,,,,,
RD3407D.wav,,S47.SDS,37,,,,,,,,
RD3408.wav,,S47.SDS,52,,,,,,,,
RD3409.wav,,S47.SDS,42,,,,,,,,
RD3410.wav,,S47.SDS,49,,,,,,,,
RD3411A.wav,,S47.SDS,43,,,,,,,,
RD3411B.wav,,S47.SDS,47,,,,,,,,
RD3411C.wav,,S47.SDS,53,,,,,,,,
RD3412.wav,,S47.SDS,55,,,,,,,,
RD3413.wav,,S47.SDS,56,,,,,,,,
RD3501.wav,,S70.SDS,1,,,,,,,,
RD3502.wav,,S70.SDS,3,,,,,,,,
RD3601.wav,,S48.SDS,175,,,,,,,,
RD3602.wav,,S48.SDS,65,,,,,,,,
RD3603.wav,,S48.SDS,71,,,,,,,,
RD3604.wav,,S48.SDS,67,S48.SDS,168,,,,,,
RD3605.wav,,S48.SDS,225,,,,,,,,
RD3606.wav,,S48.SDS,228,,,,,,,,
RD3607.wav,,S48.SDS,232,,,,,,,,
RD3608.wav,,S48.SDS,210,,,,,,,,
RD3609.wav,,S48.SDS,115,,,,,,,,
RD3610.wav,,S48.SDS,151,,,,,,,,
RD3611.wav,,S48.SDS,127,,,,,,,,
RD3612.wav,,S48.SDS,130,,,,,,,,
RD3613.wav,,S48.SDS,131,,,,,,,,
RD3614.wav,,S48.SDS,133,,,,,,,,
RD3615.wav,,S48.SDS,134,,,,,,,,
RD3616.wav,,S48.SDS,135,,,,,,,,
RD3617.wav,,S48.SDS,181,,,,,,,,
RD3618.wav,,S48.SDS,185,,,,,,,,
RD3619A.wav,,S48.SDS,186,,,,,,,,
RD3619B.wav,,S48.SDS,187,,,,,,,,
RD3619C.wav,,S48.SDS,189,,,,,,,,
RD3619D.wav,,S48.SDS,191,,,,,,,,
RD3619E.wav,,S48.SDS,194,,,,,,,,
RD3620.wav,,S48.SDS,196,,,,,,,,
RD3621.wav,,S48.SDS,197,,,,,,,,
RD3622.wav,,S48.SDS,88,,,,,,,,
RD3623.wav,,S48.SDS,89,,,,,,,,
RD3624.wav,,S48.SDS,12,,,,,,,,
RD3625.wav,,S48.SDS,13,,,,,,,,
RD3626.wav,,S48.SDS,14,,,,,,,,
RD3627.wav,,S48.SDS,206,,,,,,,,
RD3701.wav,,S65.SDS,2,,,,,,,,
RD3702.wav,,S65.SDS,6,,,,,,,,
RD3703.wav,,S65.SDS,9,,,,,,,,
RD3704.wav,,S65.SDS,12,,,,,,,,
RD3705.wav,,S65.SDS,15,,,,,,,,
RD3706.wav,,S65.SDS,18,,,,,,,,
RD3707.wav,,S65.SDS,37,,,,,,,,
RD3708A.wav,,S65.SDS,58,,,,,,,,
RD3708B.wav,,S65.SDS,61,,,,,,,,
RD3708C.wav,,S65.SDS,62,,,,,,,,
RD3709.wav,,S65.SDS,52,S65.SDS,154,,,,,,
RD3710.wav,,S65.SDS,63,,,,,,,,
RD3711.wav,,S65.SDS,67,,,,,,,,
RD3712.wav,,S65.SDS,70,,,,,,,,
RD3713.wav,,S65.SDS,72,,,,,,,,
RD3714.wav,,S65.SDS,74,,,,,,,,
RD3715.wav,,S65.SDS,40,,,,,,,,
RD3716.wav,,S65.SDS,42,,,,,,,,
RD3717.wav,,S65.SDS,31,,,,,,,,
RD3801A.wav,,S65.SDS,97,,,,,,,,
RD3801B.wav,,S65.SDS,101,,,,,,,,
RD3802.wav,,S65.SDS,103,,,,,,,,
RD3803.wav,,S65.SDS,101,,,,,,,,
RD3804.wav,,S65.SDS,106,,,,,,,,
RD3805.wav,,S65.SDS,123,,,,,,,,
RD3806.wav,,S65.SDS,142,,,,,,,,
RD3807.wav,,S65.SDS,143,,,,,,,,
RD3808.wav,,S65.SDS,144,,,,,,,,
RD3809.wav,,S65.SDS,124,,,,,,,,
RD3810.wav,,S65.SDS,151,,,,,,,,
RD3811A.wav,,S65.SDS,131,,,,,,,,
RD3811B.wav,,S65.SDS,137,,,,,,,,
RD3812.wav,,S65.SDS,115,,,,,,,,
RD3813.wav,,S65.SDS,117,,,,,,,,
RD3814.wav,,S65.SDS,111,,,,,,,,
RD3815.wav,,S65.SDS,113,,,,,,,,
RD3816.wav,,S65.SDS,671,,,,,,,,
RD3817.wav,,S65.SDS,670,,,,,,,,
RD3818.wav,,S65.SDS,672,,,,,,,,
RD3819.wav,,S65.SDS,673,,,,,,,,
rd3820.wav,,S19.SDS,453,,,,,,,,
RD3821A.wav,,S19.SDS,651,,,,,,,,
RD3821B.wav,,S19.SDS,654,,,,,,,,
RD3901A.wav,,S50.SDS,44,,,,,,,,
RD3901B.wav,,S50.SDS,47,,,,,,,,
RD4001A.wav,,?,?,,,,,,,,
RD4001B.wav,,S78.SDS,39,,,,,,,,
RD4001C.wav,,S78.SDS,40,,,,,,,,
RD4001D.wav,,?,?,,,,,,,,
RD4001E.wav,,S78.SDS,41,,,,,,,,
RD4001F.wav,,S78.SDS,42,,,,,,,,
RD4001G.wav,,S78.SDS,44,,,,,,,,
RD4001H.wav,,S78.SDS,45,,,,,,,,
RD4001I.wav,,S78.SDS,48,49,,,,,,,
RD4002.wav,,S88.SDS,7,,,,,,,,
RD4003.wav,,S88.SDS,6,,,,,,,,
RD4004A.wav,,S81.SDS,9,,,,,,,,
RD4004B.wav,,S96.SDS,10,11,12,,,,,,
RD4101.wav,,S66.SDS,1,,,,,,,,
RD4201A.wav,,S8.SDS,99,,,,,,,,
RD4201B.wav,,S8.SDS,101,,,,,,,,
RD4301.wav,,S80.SDS,1,,,,,,,,
RD4401A.wav,,S48.SDS,211,,,,,,,,
RD4401B.wav,,S48.SDS,212,,,,,,,,
RD4402.wav,,S48.SDS,235,,,,,,,,
RD4501A.wav,,S8.SDS,91,,,,,,,,
RD4501B.wav,,S8.SDS,93,,,,,,,,
RD4501C.wav,,S8.SDS,95,,,,,,,,
